transaction_id,title,description,seller_user_id,buyer_user_id,create_timestamp,created_timestamp,paid_timestamp,shipped_timestamp,quantity,listing_image_id,receipt_id,is_digital,file_data,listing_id,sku,product_id,transaction_type,price,shipping_cost,variations,product_data,shipping_profile_id,min_processing_days,max_processing_days,shipping_method,shipping_upgrade,expected_ship_date,buyer_coupon,shop_coupon
4053910959,"Rawr- Chonk Cat Shirt Unisex, Fat Cat in a Tutu Dancing Shirt, Dance Shirt, Gift for Dancer, Gift for Cat Lover, Chubby Cat, Uwu Cat Shirt","This rawr shirt is perfect for anyone with a love for chonky uwu fat cats and a good sense of humor.

📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Unisex size
- Double-needle stitched sleeves and bottom hem

Refunds/returns or exchanges are accepted only for the following situations.
- Wrong product
- Wrong size
- Damaged product
- Wrong printing
Please message us anytime if you have any questions or concerns about this!

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Click Add to Cart. You can go back and add more products.
5-) Click &quot;Proceed to check out&quot;

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,720065250,1713066810,1713066810,1713066815,1713213020.0,1,5730680639,3270725882,False,,1645292291,30166386492910303604,19286729871,listing,"{'amount': 2789, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 53663098272, 'formatted_name': 'Colors', 'formatted_value': 'Light Pink'}, {'property_id': 514, 'value_id': 100379131681, 'formatted_name': 'Sizes', 'formatted_value': '4XL'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [53663098272], 'values': ['Light Pink']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [100379131681], 'values': ['4XL']}]",220705902446,1,5,,,1713213019,5.58,5.58
4052943283,"Osha Die At Work, Certified Osha Violator Shirt, Violator T Shirt, Funny Shirt, Funny Work Shirt, Sarcasm T-shirt, Funny Gift, Funny Meme","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,753271884,1713014402,1713014402,1713014412,1713124663.0,1,5682708940,3270045646,False,,1639227392,20334704991880504181,19409295267,listing,"{'amount': 2028, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 90045008241, 'formatted_name': 'Colors', 'formatted_value': 'Sand'}, {'property_id': 514, 'value_id': 71931465715, 'formatted_name': 'Sizes', 'formatted_value': 'XL'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [90045008241], 'values': ['Sand']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [71931465715], 'values': ['XL']}]",220705902446,1,5,,,1713124663,4.06,4.06
4046977603,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,471783116,1712607064,1712607064,1712607070,1712788435.0,1,5730704461,3265600900,False,,1639180476,16688641856079366022,19773292232,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 90045008241, 'formatted_name': 'Colors', 'formatted_value': 'Sand'}, {'property_id': 514, 'value_id': 54657375590, 'formatted_name': 'Sizes', 'formatted_value': 'L'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [90045008241], 'values': ['Sand']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54657375590], 'values': ['L']}]",220705902446,1,5,,,1712788435,3.63,3.63
4045614487,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,48947418,1712519085,1712519085,1712519111,1712550917.0,1,5730704461,3259760933,False,,1639180476,56339870238510617188,19408711593,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 54657375590, 'formatted_name': 'Sizes', 'formatted_value': 'L'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54657375590], 'values': ['L']}]",220705902446,1,5,,,1712550917,3.63,3.63
4044142313,"Sink the Rich, Orca Shirt, Orca Whale, Orca Whale Shirt, T Shirt Shirt, Orca Whale Sweatshirt, Orca Whale, Orca Gifts For Woman","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Click Add to Cart. You can go back and add more products.
5-) Click &quot;Proceed to check out&quot;

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,540607922,1712426090,1712426090,1712426096,1712674763.0,1,5703001303,3258597683,False,,1653347409,28200395994529947327,19773291194,listing,"{'amount': 2016, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 52320382890, 'formatted_name': 'Colors', 'formatted_value': 'White'}, {'property_id': 514, 'value_id': 54657375794, 'formatted_name': 'Sizes', 'formatted_value': 'S'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [52320382890], 'values': ['White']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54657375794], 'values': ['S']}]",220705902446,1,5,,,1712674763,3.89,4.03
4042783225,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,705122932,1712335459,1712335459,1712335465,1712469613.0,1,5730704461,3257537549,False,,1639180476,23018205401236591624,19408711499,listing,"{'amount': 2160, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 96446101302, 'formatted_name': 'Colors', 'formatted_value': 'Dark Chocolate'}, {'property_id': 514, 'value_id': 91416890176, 'formatted_name': 'Sizes', 'formatted_value': '2XL'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [96446101302], 'values': ['Dark Chocolate']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [91416890176], 'values': ['2XL']}]",220705902446,1,5,,,1712469613,4.32,4.32
4042264757,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,915019564,1712292964,1712292964,1712292970,1712433786.0,1,5730704461,3257148035,False,,1639180476,27701042504703777522,19408711485,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 54638846286, 'formatted_name': 'Colors', 'formatted_value': 'Charcoal'}, {'property_id': 514, 'value_id': 54657375590, 'formatted_name': 'Sizes', 'formatted_value': 'L'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54638846286], 'values': ['Charcoal']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54657375590], 'values': ['L']}]",220705902446,1,5,,,1712433786,3.63,3.63
4042161138,"Feminism Sigma Donkey Shirt - Funny Meme Shirt, Feminist shirt, Aesthetics Shirt, Respect Women Tshirt, Gift for Brother, Gift for Sister","This sigma donkey shirt depicts a donkey with deep intellectual thoughts. The shirt promotes feminism and women’s rights.

📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Unisex size
- Double-needle stitched sleeves and bottom hem

Refunds/returns or exchanges are accepted only for the following situations.
- Wrong product
- Wrong size
- Damaged product
- Wrong printing
Please message us anytime if you have any questions or concerns about this!

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Click Add to Cart. You can go back and add more products.
5-) Click &quot;Proceed to check out&quot;

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,917331216,1712368450,1712368450,1712368456,1712432425.0,1,5730731031,3258033615,False,,1645291743,27965392211391544474,19645682474,listing,"{'amount': 2016, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 71931465715, 'formatted_name': 'Sizes', 'formatted_value': 'XL'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [71931465715], 'values': ['XL']}]",220705902446,1,5,,,1712432425,4.03,4.03
4042000468,"Jorking it - Unhinged Shirt, Weirdcore shirt, Oddly Specific Shirt, Shirts That Go Hard, Funny","📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Write a message on the text you want to be personalized and how. Please send 3-5 photos (preferably high quality) that you would like on the shirt by pressing, “Message Seller” and attaching the pictures.
5-) Click Add to Cart. You can also find, “Contact Seller” in the Cart page to add more personalizations. 
6-) Click &quot;Proceed to check out&quot;

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Shoulder-to-shoulder taping
- Unisex size
- Double-needle stitched sleeves and bottom hem
- Quarter-turned to avoid crease down the middle

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,505658896,1712358754,1712358754,1712358762,1712424493.0,1,5730704461,3262939690,False,,1639180476,24375842591171384684,19773292286,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 56802856687, 'formatted_name': 'Sizes', 'formatted_value': 'M'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [56802856687], 'values': ['M']}]",220705902446,1,5,,,1712424493,4.54,4.54
4039552151,"Apple Cat Meme “Four Horsemen” Unisex Tshirt, Funny Cat Meme Shirt, Cute Kittens Design, Sad Cat Graphic Tee, Gift for Cat Lovers, Dank Meme","This cute design of four fruit kitten (apple cat meme, banana cat, etc) as the four horsemen is a funny sad cat shirt perfect for cat owners and kitten lovers! 

📦 SHIPPING

We ship and fulfill orders from local providers in the US, Canada, the EU, UK, and Australia. Therefore, shipping is fulfilled quickly without having to deal with extra customs procedures and fees. 

- For US domestic orders, standard shipping is 2-7 business days in transit.
- For shipments from local providers, shipping can vary from 2-15 business days.
- For international orders, products can take up to 21 days in transit and reach upwards of 30 days.

👕 SIZING

The female model is 5’8, wearing a size XL shirt. The male model is also 5’8, wearing a size L shirt. This is a unisex shirt true to size. To get the oversized look, you should choose 1-3x your original size.

👉 T-SHIRT SPECIFICATIONS

- 100% cotton
- Fabric weight: 6.0 oz/y² (203.4 g/m²)
- Pre-shrunk & Runs true to size
- Unisex size
- Double-needle stitched sleeves and bottom hem

Refunds/returns or exchanges are accepted only for the following situations.
- Wrong product
- Wrong size
- Damaged product
- Wrong printing
Please message us anytime if you have any questions or concerns about this!

🧑🏻‍🏫 HOW TO ORDER

1-) Please check all photos for details
2-) Choose your apparel size from the Drop-Down lists next to the item picture.
3-) Choose your apparel colors to your preference on the next slide.
4-) Click Add to Cart. You can go back and add more products.
5-) Click &quot;Proceed to check out&quot;

🥰 CARE INSTRUCTION

We use the newest DTG Technology to print our products. Our water-based inks are organic, 100% non-hazardous, 100% toxin-free, completely vegan-friendly and contain no animal by-products. Safe for infants and babies.

- Machine wash cold, inside-out, gentle cycle with mild detergent and similar colors. Use non-chlorine bleach, only when necessary. No fabric softeners.
- Tumble dry low or hang-dry for longest life.
- Cool iron inside-out if necessary.
- Do not dry clean.

⚠️ ATTENTION

As different computers display colors differently, the color of the actual item may vary slightly from the picture.


If any questions arise, feel free to contact us anytime! We always work to make sure you have the absolute best experience shopping with us!",879431180,383916359,1712117226,1712117226,1712117233,1712177964.0,1,5674427101,3255098029,False,,1631118930,21043098870574367416,19286727411,listing,"{'amount': 1814, 'divisor': 100, 'currency_code': 'USD'}","{'amount': 0, 'divisor': 100, 'currency_code': 'USD'}","[{'property_id': 513, 'value_id': 50135267836, 'formatted_name': 'Colors', 'formatted_value': 'Black'}, {'property_id': 514, 'value_id': 54657375590, 'formatted_name': 'Sizes', 'formatted_value': 'L'}]","[{'property_id': 513, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [50135267836], 'values': ['Black']}, {'property_id': 514, 'property_name': 'Custom Property', 'scale_id': None, 'scale_name': None, 'value_ids': [54657375590], 'values': ['L']}]",220705902446,1,5,,,1712177964,3.63,3.63
